trial_type,response,trial_kind,rt,choices,list_number,trial_index,stimulus,esp_response,response_string,esp_match
NA,0,posttest trial,52,"[""femlek"",""femlem""]",1,127,Te bizony sokat femlesz. Én is sokat...,NA,femlek,NA
NA,0,posttest trial,52,"[""juszlok"",""juszlom""]",1,128,Te bizony sokat juszlasz. Én is sokat...,NA,juszlok,NA
NA,0,posttest trial,52,"[""feténylem"",""feténylek""]",1,129,Te bizony sokat feténylesz. Én is sokat...,NA,feténylek,NA
NA,1,posttest trial,52,"[""málapszok"",""málapszom""]",1,130,Te bizony sokat málapszol. Én is sokat...,NA,málapszom,NA
NA,0,posttest trial,52,"[""fibamlom"",""fibamlok""]",1,131,Te bizony sokat fibamlasz. Én is sokat...,NA,fibamlok,NA
NA,0,posttest trial,52,"[""klörlöm"",""klörlök""]",1,132,Te bizony sokat klörlesz. Én is sokat...,NA,klörlök,NA
NA,0,posttest trial,52,"[""büglök"",""büglöm""]",1,133,Te bizony sokat büglesz. Én is sokat...,NA,büglök,NA
NA,0,posttest trial,52,"[""sztremlek"",""sztremlem""]",1,134,Te bizony sokat sztremlesz. Én is sokat...,NA,sztremlek,NA
NA,1,posttest trial,52,"[""spatárzok"",""spatárzom""]",1,135,Te bizony sokat spatárzol. Én is sokat...,NA,spatárzom,NA
NA,1,posttest trial,52,"[""tiregzem"",""tiregzek""]",1,136,Te bizony sokat tiregzel. Én is sokat...,NA,tiregzem,NA
NA,1,posttest trial,52,"[""flagárzok"",""flagárzom""]",1,137,Te bizony sokat flagárzol. Én is sokat...,NA,flagárzom,NA
NA,1,posttest trial,52,"[""lorjódzok"",""lorjódzom""]",1,138,Te bizony sokat lorjódzol. Én is sokat...,NA,lorjódzom,NA
NA,1,posttest trial,52,"[""prilegzem"",""prilegzek""]",1,139,Te bizony sokat prilegzel. Én is sokat...,NA,prilegzem,NA
NA,0,posttest trial,52,"[""spűmlöm"",""spűmlök""]",1,140,Te bizony sokat spűmlesz. Én is sokat...,NA,spűmlök,NA
NA,1,posttest trial,52,"[""brágaklom"",""brágaklok""]",1,141,Te bizony sokat brágaklasz. Én is sokat...,NA,brágaklom,NA
NA,1,posttest trial,52,"[""tínylom"",""tínylok""]",1,142,Te bizony sokat tínylasz. Én is sokat...,NA,tínylom,NA
NA,1,posttest trial,52,"[""trilszom"",""trilszok""]",1,143,Te bizony sokat trilszol. Én is sokat...,NA,trilszom,NA
NA,1,posttest trial,52,"[""sűzlöm"",""sűzlök""]",1,144,Te bizony sokat sűzlesz. Én is sokat...,NA,sűzlöm,NA
NA,1,posttest trial,52,"[""klibamlom"",""klibamlok""]",1,145,Te bizony sokat klibamlasz. Én is sokat...,NA,klibamlom,NA
NA,0,posttest trial,52,"[""pebzem"",""pebzek""]",1,146,Te bizony sokat pebzel. Én is sokat...,NA,pebzek,NA
NA,1,posttest trial,52,"[""sojzom"",""sojzok""]",1,147,Te bizony sokat sojzol. Én is sokat...,NA,sojzom,NA
NA,1,posttest trial,52,"[""sprogzom"",""sprogzok""]",1,148,Te bizony sokat sprogzol. Én is sokat...,NA,sprogzom,NA
NA,1,posttest trial,52,"[""frilegszem"",""frilegszek""]",1,149,Te bizony sokat frilegszel. Én is sokat...,NA,frilegszem,NA
NA,1,posttest trial,52,"[""fretszem"",""fretszek""]",1,150,Te bizony sokat fretszel. Én is sokat...,NA,fretszem,NA
NA,0,posttest trial,52,"[""tomlok"",""tomlom""]",1,151,Te bizony sokat tomlasz. Én is sokat...,NA,tomlok,NA
NA,0,posttest trial,52,"[""flüröslök"",""flüröslöm""]",1,152,Te bizony sokat flüröslesz. Én is sokat...,NA,flüröslök,NA
NA,0,posttest trial,52,"[""pratánylom"",""pratánylok""]",1,153,Te bizony sokat pratánylasz. Én is sokat...,NA,pratánylok,NA
NA,1,posttest trial,52,"[""spibaklok"",""spibaklom""]",1,154,Te bizony sokat spibaklasz. Én is sokat...,NA,spibaklom,NA
NA,1,posttest trial,52,"[""sprökszöm"",""sprökszök""]",1,155,Te bizony sokat sprökszöl. Én is sokat...,NA,sprökszöm,NA
NA,0,posttest trial,52,"[""jüslök"",""jüslöm""]",1,156,Te bizony sokat jüslesz. Én is sokat...,NA,jüslök,NA
NA,0,posttest trial,52,"[""marzom"",""marzok""]",1,157,Te bizony sokat marzol. Én is sokat...,NA,marzok,NA
NA,1,posttest trial,52,"[""flűröklöm"",""flűröklök""]",1,158,Te bizony sokat flűröklesz. Én is sokat...,NA,flűröklöm,NA
NA,0,posttest trial,52,"[""csíszlom"",""csíszlok""]",1,159,Te bizony sokat csíszlasz. Én is sokat...,NA,csíszlok,NA
NA,0,posttest trial,52,"[""flagánylok"",""flagánylom""]",1,160,Te bizony sokat flagánylasz. Én is sokat...,NA,flagánylok,NA
NA,1,posttest trial,52,"[""hilarzok"",""hilarzom""]",1,161,Te bizony sokat hilarzol. Én is sokat...,NA,hilarzom,NA
NA,1,posttest trial,52,"[""herégszem"",""herégszek""]",1,162,Te bizony sokat herégszel. Én is sokat...,NA,herégszem,NA
NA,1,posttest trial,52,"[""vilakszok"",""vilakszom""]",1,163,Te bizony sokat vilakszol. Én is sokat...,NA,vilakszom,NA
NA,1,posttest trial,52,"[""driládzom"",""driládzok""]",1,164,Te bizony sokat driládzol. Én is sokat...,NA,driládzom,NA
NA,1,posttest trial,52,"[""ribzom"",""ribzok""]",1,165,Te bizony sokat ribzol. Én is sokat...,NA,ribzom,NA
NA,1,posttest trial,52,"[""spilágzok"",""spilágzom""]",1,166,Te bizony sokat spilágzol. Én is sokat...,NA,spilágzom,NA
NA,1,posttest trial,52,"[""pivegszem"",""pivegszek""]",1,167,Te bizony sokat pivegszel. Én is sokat...,NA,pivegszem,NA
NA,1,posttest trial,52,"[""böjzök"",""böjzöm""]",1,168,Te bizony sokat böjzöl. Én is sokat...,NA,böjzöm,NA
NA,0,posttest trial,52,"[""spéslem"",""spéslek""]",1,169,Te bizony sokat spéslesz. Én is sokat...,NA,spéslek,NA
NA,0,posttest trial,52,"[""szirlom"",""szirlok""]",1,170,Te bizony sokat szirlasz. Én is sokat...,NA,szirlok,NA
