my_list,key.keys,key.rt,key_2.keys,key_2.rt,keyboard_input_2.keys,keyboard_input_2.rt,key_3.keys,key_3.rt,keyboard_input_3.keys,keyboard_input_3.rt,key_4.keys,key_4.rt,keyboard_input_4.keys,keyboard_input_4.rt,key_5.keys,key_5.rt,my_button1,my_button2,keyboard_input.keys,keyboard_input.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,rowname,word,prompt,suffix,vowel,carrier_sentence,target_sentence,target1,target2,category,derivational,nsyl,Azonosító,Melyik évben születtél?,Mi a nemed?,Tanultál nyelvészetet?,date,expName,psychopyVersion,OS,frameRate
,,,,,,,,,,,,,,,,,nyüröznek,nyürzenek,left,5.6803,0,14,14,123,1,70,nyürzik / nyürözik,"nyürzik, nyürözni",nek,NA,"János imád nyürözni, ezért sokat nyürzik.",Ők ritkán...,nyürzenek,nyüröznek,cselekszik,-zik,1,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,navecben,navecban,left,3.0324,0,15,15,8,1,63,navec,navec,ban,e,Ez itt egy navec.,Ott vagyunk a...,navecben,navecban,dzsungel,NA,NA,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,cságyeltban,cságyeltben,left,5.9719,0,16,16,10,1,65,cságyelt,cságyelt,ban,e,Ez itt egy cságyelt.,Ott vagyunk a...,cságyeltben,cságyeltban,dzsungel,NA,NA,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,vorszennál,vorszennél,left,10.4576,0,17,17,30,1,85,vorszen,vorszen,nál,e,Ez itt egy vorszen.,Nincs is jobb egy jó...,vorszennél,vorszennál,dzsungel,NA,NA,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,pratánylok,pratánylom,left,4.3934,0,18,18,95,1,96,pratánylik,pratánylasz,NA,NA,Te bizony sokat pratánylasz.,Én is sokat...,pratánylok,pratánylom,lakik,-lik,2,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,spivélnek,spivélnak,left,5.3441,0,19,19,27,1,82,spivél,spivél,nak,é,Ez itt egy spivél.,Elneveztem a kutyámat...,spivélnek,spivélnak,dzsungel,NA,NA,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,míjzunk,míjozunk,left,8.2196,0,20,20,114,1,61,míjzik / míjozik,"míjzik, míjozni",ünk,NA,"János imád míjozni, ezért sokat míjzik.",Mi ritkán...,míjzunk,míjozunk,cselekszik,-zik,1,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,ribzom,ribzok,left,4.0812,0,21,21,58,1,59,ribzik,ribzol,NA,NA,Te bizony sokat ribzol.,Én is sokat...,ribzok,ribzom,lakik,-zik,1,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,huroslom,huroslok,left,6.2567,0,22,22,76,1,77,huroslik,huroslasz,NA,NA,Te bizony sokat huroslasz.,Én is sokat...,huroslok,huroslom,lakik,-lik,2,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,bingéjnak,bingéjnek,left,7.0867,0,23,23,49,1,104,bingéj,bingéj,nak,é,Ez itt egy bingéj.,Elneveztem a kutyámat...,bingéjnek,bingéjnak,dzsungel,NA,NA,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,bribékedtek,bribékszetek,left,21.5852,0,24,24,141,1,88,bribékszik / bribékedik,"bribékszik, bribékedni",tek,NA,"János imád bribékedni, ezért sokat bribékszik.",Ti ritkán...,bribékszetek,bribékedtek,cselekszik,-szik,2,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,spatárzok,spatárzom,left,4.4893,0,25,25,69,1,70,spatárzik,spatárzol,NA,NA,Te bizony sokat spatárzol.,Én is sokat...,spatárzok,spatárzom,lakik,-zik,2,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,sprebzenek,sprebeznek,left,6.2535,0,26,26,139,1,86,sprebzik / sprebezik,"sprebzik, sprebezni",nek,NA,"János imád sprebezni, ezért sokat sprebzik.",Ők ritkán...,sprebzenek,sprebeznek,cselekszik,-zik,1,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,dárakszunk,dárakodunk,left,5.3862,0,27,27,126,1,73,dárakszik / dárakodik,"dárakszik, dárakodni",ünk,NA,"János imád dárakodni, ezért sokat dárakszik.",Mi ritkán...,dárakszunk,dárakodunk,cselekszik,-szik,2,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,kluzlotok,kluzoztok,left,5.4665,0,28,28,148,1,95,kluzlik / kluzozik,"kluzlik, kluzozni",tek,NA,"János imád kluzozni, ezért sokat kluzlik.",Ti ritkán...,kluzlotok,kluzoztok,cselekszik,-lik,1,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,fivénylem,fivénylek,left,2.485,0,29,29,78,1,79,fivénylik,fivénylesz,NA,NA,Te bizony sokat fivénylesz.,Én is sokat...,fivénylek,fivénylem,lakik,-lik,2,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,gihamoznak,gihamlanak,right,3.4689,0,30,30,133,1,80,gihamlik / gihamozik,"gihamlik, gihamozni",nek,NA,"János imád gihamozni, ezért sokat gihamlik.",Ők ritkán...,gihamlanak,gihamoznak,cselekszik,-lik,2,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,fréslünk,frésezünk,left,4.5338,0,31,31,138,1,85,fréslik / frésezik,"fréslik, frésezni",ünk,NA,"János imád frésezni, ezért sokat fréslik.",Mi ritkán...,fréslünk,frésezünk,cselekszik,-lik,1,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,csíszlok,csíszlom,left,4.1149,0,32,32,84,1,85,csíszlik,csíszlasz,NA,NA,Te bizony sokat csíszlasz.,Én is sokat...,csíszlok,csíszlom,lakik,-lik,1,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,sprogzom,sprogzok,left,3.6449,0,33,33,89,1,90,sprogzik,sprogzol,NA,NA,Te bizony sokat sprogzol.,Én is sokat...,sprogzok,sprogzom,lakik,-zik,1,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,sponylanak,sponyoznak,left,5.7357,0,34,34,125,1,72,sponylik / sponyozik,"sponylik, sponyozni",nek,NA,"János imád sponyozni, ezért sokat sponylik.",Ők ritkán...,sponylanak,sponyoznak,cselekszik,-lik,1,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,floglok,floglom,right,3.4044,0,35,35,92,1,93,floglik,floglasz,NA,NA,Te bizony sokat floglasz.,Én is sokat...,floglok,floglom,lakik,-lik,1,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,spihegzek,spihegzem,right,4.8101,0,36,36,81,1,82,spihegzik,spihegzel,NA,NA,Te bizony sokat spihegzel.,Én is sokat...,spihegzek,spihegzem,lakik,-zik,2,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,gihesztnak,gihesztnek,left,5.6003,0,37,37,36,1,91,giheszt,giheszt,nak,e,Ez itt egy giheszt.,Elneveztem a kutyámat...,gihesztnek,gihesztnak,dzsungel,NA,NA,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,bivégszem,bivégszek,left,3.0843,0,38,38,68,1,69,bivégszik,bivégszel,NA,NA,Te bizony sokat bivégszel.,Én is sokat...,bivégszek,bivégszem,lakik,-szik,2,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,prohódzom,prohódzok,left,4.0103,0,39,39,66,1,67,prohódzik,prohódzol,NA,NA,Te bizony sokat prohódzol.,Én is sokat...,prohódzok,prohódzom,lakik,-zik,2,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,flűmlöm,flűmlök,left,3.4848,0,40,40,54,1,55,flűmlik,flűmlesz,NA,NA,Te bizony sokat flűmlesz.,Én is sokat...,flűmlök,flűmlöm,lakik,-lik,1,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,kluhéjnél,kluhéjnál,left,5.0573,0,41,41,24,1,79,kluhéj,kluhéj,nál,é,Ez itt egy kluhéj.,Nincs is jobb egy jó...,kluhéjnél,kluhéjnál,dzsungel,NA,NA,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,flibekszek,flibekszem,left,3.1663,0,42,42,93,1,94,flibekszik,flibekszel,NA,NA,Te bizony sokat flibekszel.,Én is sokat...,flibekszek,flibekszem,lakik,-szik,2,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,spátennek,spátennak,right,5.7021,0,43,43,33,1,88,spáten,spáten,nak,e,Ez itt egy spáten.,Elneveztem a kutyámat...,spátennek,spátennak,dzsungel,NA,NA,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,metégednek,metégszenek,left,5.0688,0,44,44,112,1,59,metégszik / metégedik,"metégszik, metégedni",nek,NA,"János imád metégedni, ezért sokat metégszik.",Ők ritkán...,metégszenek,metégednek,cselekszik,-szik,2,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,hubonyoztok,hubonylotok,left,3.9659,0,45,45,157,1,104,hubonylik / hubonyozik,"hubonylik, hubonyozni",tek,NA,"János imád hubonyozni, ezért sokat hubonylik.",Ti ritkán...,hubonylotok,hubonyoztok,cselekszik,-lik,2,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,kumlom,kumlok,right,2.6016,0,46,46,105,1,106,kumlik,kumlasz,NA,NA,Te bizony sokat kumlasz.,Én is sokat...,kumlok,kumlom,lakik,-lik,1,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,brágaklom,brágaklok,right,2.7005,0,47,47,71,1,72,brágaklik,brágaklasz,NA,NA,Te bizony sokat brágaklasz.,Én is sokat...,brágaklok,brágaklom,lakik,-lik,2,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,dibáglotok,dibágoztok,left,8.6474,0,48,48,154,1,101,dibáglik / dibágozik,"dibáglik, dibágozni",tek,NA,"János imád dibágozni, ezért sokat dibáglik.",Ti ritkán...,dibáglotok,dibágoztok,cselekszik,-lik,2,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,ribegzem,ribegzek,left,2.7485,0,49,49,63,1,64,ribegzik,ribegzel,NA,NA,Te bizony sokat ribegzel.,Én is sokat...,ribegzek,ribegzem,lakik,-zik,2,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,flüröslök,flüröslöm,right,2.4347,0,50,50,87,1,88,flüröslik,flüröslesz,NA,NA,Te bizony sokat flüröslesz.,Én is sokat...,flüröslök,flüröslöm,lakik,-lik,2,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,ikszertben,ikszertban,left,5.0689,0,51,51,19,1,74,ikszert,ikszert,ban,e,Ez itt egy ikszert.,Ott vagyunk a...,ikszertben,ikszertban,dzsungel,NA,NA,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,júdernek,júdernak,left,3.1488,0,52,52,53,1,108,júder,júder,nak,e,Ez itt egy júder.,Elneveztem a kutyámat...,júdernek,júdernak,dzsungel,NA,NA,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,spubonylok,spubonylom,left,3.7331,0,53,53,104,1,105,spubonylik,spubonylasz,NA,NA,Te bizony sokat spubonylasz.,Én is sokat...,spubonylok,spubonylom,lakik,-lik,2,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,fröjöztök,fröjzötök,left,5.3871,0,54,54,153,1,100,fröjzik / fröjözik,"fröjzik, fröjözni",tek,NA,"János imád fröjözni, ezért sokat fröjzik.",Ti ritkán...,fröjzötök,fröjöztök,cselekszik,-zik,1,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,töglenek,tögöznek,left,12.3873,0,55,55,156,1,103,töglik / tögözik,"töglik, tögözni",nek,NA,"János imád tögözni, ezért sokat töglik.",Ők ritkán...,töglenek,tögöznek,cselekszik,-lik,1,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,zarcégnál,zarcégnél,left,3.0474,0,56,56,29,1,84,zarcég,zarcég,nál,é,Ez itt egy zarcég.,Nincs is jobb egy jó...,zarcégnél,zarcégnál,dzsungel,NA,NA,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,sortemnél,sortemnál,left,2.8889,0,57,57,15,1,70,sortem,sortem,nál,e,Ez itt egy sortem.,Nincs is jobb egy jó...,sortemnél,sortemnál,dzsungel,NA,NA,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,drojozunk,drojzunk,left,7.9565,0,58,58,140,1,87,drojzik / drojozik,"drojzik, drojozni",ünk,NA,"János imád drojozni, ezért sokat drojzik.",Mi ritkán...,drojzunk,drojozunk,cselekszik,-zik,1,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,nyábétben,nyábétban,left,4.7307,0,59,59,21,1,76,nyábét,nyábét,ban,é,Ez itt egy nyábét.,Ott vagyunk a...,nyábétben,nyábétban,dzsungel,NA,NA,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,dingecnak,dingecnek,right,3.3033,0,60,60,42,1,97,dingec,dingec,nak,e,Ez itt egy dingec.,Elneveztem a kutyámat...,dingecnek,dingecnak,dzsungel,NA,NA,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,jábézban,jábézben,left,1.9325,0,61,61,34,1,89,jábéz,jábéz,ban,é,Ez itt egy jábéz.,Ott vagyunk a...,jábézben,jábézban,dzsungel,NA,NA,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,prazlunk,prazozunk,left,3.4615,0,62,62,119,1,66,prazlik / prazozik,"prazlik, prazozni",ünk,NA,"János imád prazozni, ezért sokat prazlik.",Mi ritkán...,prazlunk,prazozunk,cselekszik,-lik,1,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,posoztok,poslotok,right,3.099,0,63,63,121,1,68,poslik / posozik,"poslik, posozni",tek,NA,"János imád posozni, ezért sokat poslik.",Ti ritkán...,poslotok,posoztok,cselekszik,-lik,1,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,spiharzotok,spiharoztok,left,6.3527,0,64,64,127,1,74,spiharzik / spiharozik,"spiharzik, spiharozni",tek,NA,"János imád spiharozni, ezért sokat spiharzik.",Ti ritkán...,spiharzotok,spiharoztok,cselekszik,-zik,2,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,szanéjnek,szanéjnak,right,4.634,0,65,65,13,1,68,szanéj,szanéj,nak,é,Ez itt egy szanéj.,Elneveztem a kutyámat...,szanéjnek,szanéjnak,dzsungel,NA,NA,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,játozunk,játlunk,left,3.2638,0,66,66,145,1,92,játlik / játozik,"játlik, játozni",ünk,NA,"János imád játozni, ezért sokat játlik.",Mi ritkán...,játlunk,játozunk,cselekszik,-lik,1,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,praslok,praslom,left,2.9713,0,67,67,80,1,81,praslik,praslasz,NA,NA,Te bizony sokat praslasz.,Én is sokat...,praslok,praslom,lakik,-lik,1,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,tribejletek,tribejeztek,left,3.0921,0,68,68,132,1,79,tribejlik / tribejezik,"tribejlik, tribejezni",tek,NA,"János imád tribejezni, ezért sokat tribejlik.",Ti ritkán...,tribejletek,tribejeztek,cselekszik,-lik,2,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,brágédnek,brágédnak,left,3.6624,0,69,69,45,1,100,brágéd,brágéd,nak,é,Ez itt egy brágéd.,Elneveztem a kutyámat...,brágédnek,brágédnak,dzsungel,NA,NA,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,hákszanak,hákodnak,right,5.0225,0,70,70,150,1,97,hákszik / hákodik,"hákszik, hákodni",nek,NA,"János imád hákodni, ezért sokat hákszik.",Ők ritkán...,hákszanak,hákodnak,cselekszik,-szik,1,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,femlek,femlem,left,3.9195,0,71,71,57,1,58,femlik,femlesz,NA,NA,Te bizony sokat femlesz.,Én is sokat...,femlek,femlem,lakik,-lik,1,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,klehényeztek,klehényletek,right,8.2068,0,72,72,113,1,60,klehénylik / klehényezik,"klehénylik, klehényezni",tek,NA,"János imád klehényezni, ezért sokat klehénylik.",Ti ritkán...,klehényletek,klehényeztek,cselekszik,-lik,2,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,fájézben,fájézban,right,4.4051,0,73,73,7,1,62,fájéz,fájéz,ban,é,Ez itt egy fájéz.,Ott vagyunk a...,fájézben,fájézban,dzsungel,NA,NA,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,plugzok,plugzom,right,5.7029,0,74,74,60,1,61,plugzik,plugzol,NA,NA,Te bizony sokat plugzol.,Én is sokat...,plugzok,plugzom,lakik,-zik,1,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
,,,,,,,,,,,,,,,,,lorjódzom,lorjódzok,right,5.7599,0,75,75,88,1,89,lorjódzik,lorjódzol,NA,NA,Te bizony sokat lorjódzol.,Én is sokat...,lorjódzok,lorjódzom,lakik,-zik,2,PR2075,2002,nő,nem,2022-04-18_20h54.10.026,hesp_baseline,2021.2.3,Win32,61.35722174
