my_list,key.keys,key.rt,key_2.keys,key_2.rt,keyboard_input_2.keys,keyboard_input_2.rt,key_3.keys,key_3.rt,keyboard_input_3.keys,keyboard_input_3.rt,key_4.keys,key_4.rt,keyboard_input_4.keys,keyboard_input_4.rt,key_5.keys,key_5.rt,my_button1,my_button2,keyboard_input.keys,keyboard_input.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,rowname,word,prompt,suffix,vowel,carrier_sentence,target_sentence,target1,target2,category,derivational,nsyl,Azonosító,Melyik évben születtél?,Mi a nemed?,Tanultál nyelvészetet?,date,expName,psychopyVersion,OS,frameRate
,,,,,,,,,,,,,,,,,galárzanak,galároznak,right,5.5963,0,10,10,154,1,47,galárzik / galározik,"galárzik, galározni",nek,NA,"János imád galározni, ezért sokat galárzik.",Ők ritkán...,galárzanak,galároznak,cselekszik,-zik,2,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,prugoroztok,prugorzotok,left,8.1065,0,11,11,116,1,9,prugorzik / prugorozik,"prugorzik, prugorozni",tek,NA,"János imád prugorozni, ezért sokat prugorzik.",Ti ritkán...,prugorzotok,prugoroztok,cselekszik,-zik,2,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,kűdlenek,kűdöznek,right,9.5592,0,12,12,142,1,35,kűdlik / kűdözik,"kűdlik, kűdözni",nek,NA,"János imád kűdözni, ezért sokat kűdlik.",Ők ritkán...,kűdlenek,kűdöznek,cselekszik,-lik,1,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,pugoslok,pugoslom,right,3.0867,0,13,13,84,1,31,pugoslik,pugoslasz,NA,NA,Te bizony sokat pugoslasz.,Én is sokat...,pugoslok,pugoslom,lakik,-lik,2,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,prilegzek,prilegzem,right,3.2682,0,14,14,79,1,26,prilegzik,prilegzel,NA,NA,Te bizony sokat prilegzel.,Én is sokat...,prilegzek,prilegzem,lakik,-zik,2,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,frélegezünk,frélegzünk,left,4.9204,0,15,15,147,1,40,frélegzik / frélegezik,"frélegzik, frélegezni",ünk,NA,"János imád frélegezni, ezért sokat frélegzik.",Mi ritkán...,frélegzünk,frélegezünk,cselekszik,-zik,2,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,pítszok,pítszom,right,3.5336,0,16,16,62,1,9,pítszik,pítszol,NA,NA,Te bizony sokat pítszol.,Én is sokat...,pítszok,pítszom,lakik,-szik,1,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,privékednek,privékszenek,right,4.9871,0,17,17,149,1,42,privékszik / privékedik,"privékszik, privékedni",nek,NA,"János imád privékedni, ezért sokat privékszik.",Ők ritkán...,privékszenek,privékednek,cselekszik,-szik,2,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,nuhétnél,nuhétnál,right,3.0186,0,18,18,29,1,30,nuhét,nuhét,nál,é,Ez itt egy nuhét.,Nincs is jobb egy jó...,nuhétnél,nuhétnál,dzsungel,NA,NA,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,prögöztök,prögzötök,left,4.5196,0,19,19,151,1,44,prögzik / prögözik,"prögzik, prögözni",tek,NA,"János imád prögözni, ezért sokat prögzik.",Ti ritkán...,prögzötök,prögöztök,cselekszik,-zik,1,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,mísozunk,míslunk,left,10.3725,0,20,20,123,1,16,míslik / mísozik,"míslik, mísozni",ünk,NA,"János imád mísozni, ezért sokat míslik.",Mi ritkán...,míslunk,mísozunk,cselekszik,-lik,1,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,zopélynál,zopélynél,left,3.6549,0,21,21,5,1,6,zopély,zopély,nál,é,Ez itt egy zopély.,Nincs is jobb egy jó...,zopélynél,zopélynál,dzsungel,NA,NA,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,priszkencnek,priszkencnak,left,3.2288,0,22,22,20,1,21,priszkenc,priszkenc,nak,e,Ez itt egy priszkenc.,Elneveztem a kutyámat...,priszkencnek,priszkencnak,dzsungel,NA,NA,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,trihagzom,trihagzok,left,3.2012,0,23,23,83,1,30,trihagzik,trihagzol,NA,NA,Te bizony sokat trihagzol.,Én is sokat...,trihagzok,trihagzom,lakik,-zik,2,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,prélemlenek,prélemeznek,right,9.274,0,24,24,110,1,3,prélemlik / prélemezik,"prélemlik, prélemezni",nek,NA,"János imád prélemezni, ezért sokat prélemlik.",Ők ritkán...,prélemlenek,prélemeznek,cselekszik,-lik,2,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,gyivepszenek,gyivepednek,right,4.7767,0,25,25,160,1,53,gyivepszik / gyivepedik,"gyivepszik, gyivepedni",nek,NA,"János imád gyivepedni, ezért sokat gyivepszik.",Ők ritkán...,gyivepszenek,gyivepednek,cselekszik,-szik,2,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,dutecnél,dutecnál,right,3.6558,0,26,26,22,1,23,dutec,dutec,nál,e,Ez itt egy dutec.,Nincs is jobb egy jó...,dutecnél,dutecnál,dzsungel,NA,NA,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,flivegeznek,flivegzenek,left,4.2759,0,27,27,138,1,31,flivegzik / flivegezik,"flivegzik, flivegezni",nek,NA,"János imád flivegezni, ezért sokat flivegzik.",Ők ritkán...,flivegzenek,flivegeznek,cselekszik,-zik,2,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,klordénynak,klordénynek,left,3.437,0,28,28,9,1,10,klordény,klordény,nak,é,Ez itt egy klordény.,Elneveztem a kutyámat...,klordénynek,klordénynak,dzsungel,NA,NA,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,gatáglunk,gatágozunk,right,4.7958,0,29,29,137,1,30,gatáglik / gatágozik,"gatáglik, gatágozni",ünk,NA,"János imád gatágozni, ezért sokat gatáglik.",Mi ritkán...,gatáglunk,gatágozunk,cselekszik,-lik,2,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,szibedban,szibedben,right,6.314,0,30,30,47,1,48,szibed,szibed,ban,e,Ez itt egy szibed.,Ott vagyunk a...,szibedben,szibedban,dzsungel,NA,NA,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,klaráglom,klaráglok,right,4.0719,0,31,31,91,1,38,klaráglik,klaráglasz,NA,NA,Te bizony sokat klaráglasz.,Én is sokat...,klaráglok,klaráglom,lakik,-lik,2,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,bregzünk,bregezünk,right,3.2602,0,32,32,139,1,32,bregzik / bregezik,"bregzik, bregezni",ünk,NA,"János imád bregezni, ezért sokat bregzik.",Mi ritkán...,bregzünk,bregezünk,cselekszik,-zik,1,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,klörlök,klörlöm,right,3.3443,0,33,33,80,1,27,klörlik,klörlesz,NA,NA,Te bizony sokat klörlesz.,Én is sokat...,klörlök,klörlöm,lakik,-lik,1,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,brarlok,brarlom,right,4.5435,0,34,34,71,1,18,brarlik,brarlasz,NA,NA,Te bizony sokat brarlasz.,Én is sokat...,brarlok,brarlom,lakik,-lik,1,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,zsúdelnek,zsúdelnak,left,3.2137,0,35,35,14,1,15,zsúdel,zsúdel,nak,e,Ez itt egy zsúdel.,Elneveztem a kutyámat...,zsúdelnek,zsúdelnak,dzsungel,NA,NA,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,kalhésznak,kalhésznek,left,7.5634,0,36,36,46,1,47,kalhész,kalhész,nak,é,Ez itt egy kalhész.,Elneveztem a kutyámat...,kalhésznek,kalhésznak,dzsungel,NA,NA,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,sprédlem,sprédlek,right,3.5716,0,37,37,70,1,17,sprédlik,sprédlesz,NA,NA,Te bizony sokat sprédlesz.,Én is sokat...,sprédlek,sprédlem,lakik,-lik,1,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,drűröznek,drűrzenek,left,5.3049,0,38,38,126,1,19,drűrzik / drűrözik,"drűrzik, drűrözni",nek,NA,"János imád drűrözni, ezért sokat drűrzik.",Ők ritkán...,drűrzenek,drűröznek,cselekszik,-zik,1,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,brivaklotok,brivakoztok,left,5.6072,0,39,39,134,1,27,brivaklik / brivakozik,"brivaklik, brivakozni",tek,NA,"János imád brivakozni, ezért sokat brivaklik.",Ti ritkán...,brivaklotok,brivakoztok,cselekszik,-lik,2,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,plövőrzök,plövőrzöm,left,7.1944,0,40,40,58,1,5,plövőrzik,plövőrzöl,NA,NA,Te bizony sokat plövőrzöl.,Én is sokat...,plövőrzök,plövőrzöm,lakik,-zik,2,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,hóbensben,hóbensban,left,3.3421,0,41,41,3,1,4,hóbens,hóbens,ban,e,Ez itt egy hóbens.,Ott vagyunk a...,hóbensben,hóbensban,dzsungel,NA,NA,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,flérlek,flérlem,left,2.4917,0,42,42,89,1,36,flérlik,flérlesz,NA,NA,Te bizony sokat flérlesz.,Én is sokat...,flérlek,flérlem,lakik,-lik,1,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,préleglek,préleglem,left,3.7267,0,43,43,104,1,51,préleglik,préleglesz,NA,NA,Te bizony sokat préleglesz.,Én is sokat...,préleglek,préleglem,lakik,-lik,2,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,jüslöm,jüslök,left,2.8502,0,44,44,56,1,3,jüslik,jüslesz,NA,NA,Te bizony sokat jüslesz.,Én is sokat...,jüslök,jüslöm,lakik,-lik,1,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,kadérnál,kadérnél,right,3.307,0,45,45,7,1,8,kadér,kadér,nál,é,Ez itt egy kadér.,Nincs is jobb egy jó...,kadérnél,kadérnál,dzsungel,NA,NA,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,monvegnál,monvegnél,right,4.2522,0,46,46,26,1,27,monveg,monveg,nál,e,Ez itt egy monveg.,Nincs is jobb egy jó...,monvegnél,monvegnál,dzsungel,NA,NA,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,hilarzom,hilarzok,left,2.8493,0,47,47,69,1,16,hilarzik,hilarzol,NA,NA,Te bizony sokat hilarzol.,Én is sokat...,hilarzok,hilarzom,lakik,-zik,2,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,tránélynek,tránélynak,left,4.1917,0,48,48,17,1,18,tránély,tránély,nak,é,Ez itt egy tránély.,Elneveztem a kutyámat...,tránélynek,tránélynak,dzsungel,NA,NA,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,jutélynél,jutélynál,right,2.5892,0,49,49,11,1,12,jutély,jutély,nál,é,Ez itt egy jutély.,Nincs is jobb egy jó...,jutélynél,jutélynál,dzsungel,NA,NA,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,kaszépnek,kaszépnak,right,3.2676,0,50,50,40,1,41,kaszép,kaszép,nak,é,Ez itt egy kaszép.,Elneveztem a kutyámat...,kaszépnek,kaszépnak,dzsungel,NA,NA,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,bralképben,bralképban,left,2.8577,0,51,51,12,1,13,bralkép,bralkép,ban,é,Ez itt egy bralkép.,Ott vagyunk a...,bralképben,bralképban,dzsungel,NA,NA,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,feténylem,feténylek,right,2.3725,0,52,52,85,1,32,feténylik,feténylesz,NA,NA,Te bizony sokat feténylesz.,Én is sokat...,feténylek,feténylem,lakik,-lik,2,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,froroznak,frorlanak,left,5.4064,0,53,53,143,1,36,frorlik / frorozik,"frorlik, frorozni",nek,NA,"János imád frorozni, ezért sokat frorlik.",Ők ritkán...,frorlanak,froroznak,cselekszik,-lik,1,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,vihapszunk,vihapodunk,right,4.6712,0,54,54,112,1,5,vihapszik / vihapodik,"vihapszik, vihapodni",ünk,NA,"János imád vihapodni, ezért sokat vihapszik.",Mi ritkán...,vihapszunk,vihapodunk,cselekszik,-szik,2,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,flözlök,flözlöm,right,2.1618,0,55,55,74,1,21,flözlik,flözlesz,NA,NA,Te bizony sokat flözlesz.,Én is sokat...,flözlök,flözlöm,lakik,-lik,1,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,málapszok,málapszom,right,2.6932,0,56,56,66,1,13,málapszik,málapszol,NA,NA,Te bizony sokat málapszol.,Én is sokat...,málapszok,málapszom,lakik,-szik,2,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,vilakszom,vilakszok,left,2.3463,0,57,57,97,1,44,vilakszik,vilakszol,NA,NA,Te bizony sokat vilakszol.,Én is sokat...,vilakszok,vilakszom,lakik,-szik,2,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,tágarozunk,tágarzunk,left,3.4819,0,58,58,155,1,48,tágarzik / tágarozik,"tágarzik, tágarozni",ünk,NA,"János imád tágarozni, ezért sokat tágarzik.",Mi ritkán...,tágarzunk,tágarozunk,cselekszik,-zik,2,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,priszecban,priszecben,right,3.3558,0,59,59,15,1,16,priszec,priszec,ban,e,Ez itt egy priszec.,Ott vagyunk a...,priszecben,priszecban,dzsungel,NA,NA,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,sprimozunk,sprimlunk,left,3.4088,0,60,60,127,1,20,sprimlik / sprimozik,"sprimlik, sprimozni",ünk,NA,"János imád sprimozni, ezért sokat sprimlik.",Mi ritkán...,sprimlunk,sprimozunk,cselekszik,-lik,1,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,jorzégnak,jorzégnek,right,2.4754,0,61,61,45,1,46,jorzég,jorzég,nak,é,Ez itt egy jorzég.,Elneveztem a kutyámat...,jorzégnek,jorzégnak,dzsungel,NA,NA,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,spilágzom,spilágzok,left,4.0939,0,62,62,76,1,23,spilágzik,spilágzol,NA,NA,Te bizony sokat spilágzol.,Én is sokat...,spilágzok,spilágzom,lakik,-zik,2,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,hijegynél,hijegynál,left,2.726,0,63,63,4,1,5,hijegy,hijegy,nál,e,Ez itt egy hijegy.,Nincs is jobb egy jó...,hijegynél,hijegynál,dzsungel,NA,NA,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,tivencban,tivencben,right,2.2103,0,64,64,53,1,54,tivenc,tivenc,ban,e,Ez itt egy tivenc.,Ott vagyunk a...,tivencben,tivencban,dzsungel,NA,NA,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,gábédnél,gábédnál,right,3.2065,0,65,65,39,1,40,gábéd,gábéd,nál,é,Ez itt egy gábéd.,Nincs is jobb egy jó...,gábédnél,gábédnál,dzsungel,NA,NA,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,dunkészban,dunkészben,right,2.0302,0,66,66,24,1,25,dunkész,dunkész,ban,é,Ez itt egy dunkész.,Ott vagyunk a...,dunkészben,dunkészban,dzsungel,NA,NA,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,huklok,huklom,right,2.1434,0,67,67,78,1,25,huklik,huklasz,NA,NA,Te bizony sokat huklasz.,Én is sokat...,huklok,huklom,lakik,-lik,1,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,brubzok,brubzom,right,2.1088,0,68,68,92,1,39,brubzik,brubzol,NA,NA,Te bizony sokat brubzol.,Én is sokat...,brubzok,brubzom,lakik,-zik,1,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,trodélyben,trodélyban,right,3.7768,0,69,69,28,1,29,trodély,trodély,ban,é,Ez itt egy trodély.,Ott vagyunk a...,trodélyben,trodélyban,dzsungel,NA,NA,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,breslenek,breseznek,right,3.5171,0,70,70,115,1,8,breslik / bresezik,"breslik, bresezni",nek,NA,"János imád bresezni, ezért sokat breslik.",Ők ritkán...,breslenek,breseznek,cselekszik,-lik,1,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,marzok,marzom,right,1.8389,0,71,71,99,1,46,marzik,marzol,NA,NA,Te bizony sokat marzol.,Én is sokat...,marzok,marzom,lakik,-zik,1,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,hurjorzok,hurjorzom,right,1.8195,0,72,72,59,1,6,hurjorzik,hurjorzol,NA,NA,Te bizony sokat hurjorzol.,Én is sokat...,hurjorzok,hurjorzom,lakik,-zik,2,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,jukélnál,jukélnél,right,2.3609,0,73,73,42,1,43,jukél,jukél,nál,é,Ez itt egy jukél.,Nincs is jobb egy jó...,jukélnél,jukélnál,dzsungel,NA,NA,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,vanylom,vanylok,right,2.3572,0,74,74,61,1,8,vanylik,vanylasz,NA,NA,Te bizony sokat vanylasz.,Én is sokat...,vanylok,vanylom,lakik,-lik,1,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,bügzenek,bügöznek,right,2.6303,0,75,75,118,1,11,bügzik / bügözik,"bügzik, bügözni",nek,NA,"János imád bügözni, ezért sokat bügzik.",Ők ritkán...,bügzenek,bügöznek,cselekszik,-zik,1,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
,,,,,,,,,,,,,,,,,nyülöklenek,nyülököznek,left,5.7774,0,76,76,108,1,1,nyülöklik / nyülöközik,"nyülöklik, nyülöközni",nek,NA,"János imád nyülöközni, ezért sokat nyülöklik.",Ők ritkán...,nyülöklenek,nyülököznek,cselekszik,-lik,2,PR2055,1985,nő,nem,2022-04-14_09h44.16.379,hesp_baseline,2021.2.3,Win32,59.35422602
