my_list,key.keys,key.rt,key_2.keys,key_2.rt,keyboard_input_2.keys,keyboard_input_2.rt,key_3.keys,key_3.rt,keyboard_input_3.keys,keyboard_input_3.rt,key_4.keys,key_4.rt,keyboard_input_4.keys,keyboard_input_4.rt,key_5.keys,key_5.rt,my_button1,my_button2,keyboard_input.keys,keyboard_input.rt,withinBlock.thisRepN,withinBlock.thisTrialN,withinBlock.thisN,withinBlock.thisIndex,withinBlock.ran,rowname,word,prompt,suffix,vowel,carrier_sentence,target_sentence,target1,target2,category,derivational,nsyl,Azonosító,Melyik évben születtél?,Mi a nemed?,Tanultál nyelvészetet?,date,expName,psychopyVersion,OS,frameRate
,,,,,,,,,,,,,,,,,spüjzöm,spüjzök,right,16.8003,0,10,10,59,1,60,spüjzik,spüjzöl,NA,NA,Te bizony sokat spüjzöl.,Én is sokat...,spüjzök,spüjzöm,lakik,-zik,1,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,driládzom,driládzok,left,4.3204,0,11,11,67,1,68,driládzik,driládzol,NA,NA,Te bizony sokat driládzol.,Én is sokat...,driládzok,driládzom,lakik,-zik,2,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,sprűröznek,sprűrlenek,right,5.7683,0,12,12,135,1,82,sprűrlik / sprűrözik,"sprűrlik, sprűrözni",nek,NA,"János imád sprűrözni, ezért sokat sprűrlik.",Ők ritkán...,sprűrlenek,sprűröznek,cselekszik,-lik,1,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,mihágzotok,mihágoztok,right,6.6014,0,13,13,118,1,65,mihágzik / mihágozik,"mihágzik, mihágozni",tek,NA,"János imád mihágozni, ezért sokat mihágzik.",Ti ritkán...,mihágzotok,mihágoztok,cselekszik,-zik,2,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,kátédnál,kátédnél,left,8.1009,0,14,14,37,1,92,kátéd,kátéd,nál,é,Ez itt egy kátéd.,Nincs is jobb egy jó...,kátédnél,kátédnál,dzsungel,NA,NA,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,lorjódzom,lorjódzok,left,3.9842,0,15,15,88,1,89,lorjódzik,lorjódzol,NA,NA,Te bizony sokat lorjódzol.,Én is sokat...,lorjódzok,lorjódzom,lakik,-zik,2,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,spülűdzöm,spülűdzök,left,8.8845,0,16,16,56,1,57,spülűdzik,spülűdzöl,NA,NA,Te bizony sokat spülűdzöl.,Én is sokat...,spülűdzök,spülűdzöm,lakik,-zik,2,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,vorszennél,vorszennál,left,3.3894,0,17,17,30,1,85,vorszen,vorszen,nál,e,Ez itt egy vorszen.,Nincs is jobb egy jó...,vorszennél,vorszennál,dzsungel,NA,NA,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,fröjzötök,fröjöztök,right,14.6557,0,18,18,153,1,100,fröjzik / fröjözik,"fröjzik, fröjözni",tek,NA,"János imád fröjözni, ezért sokat fröjzik.",Ti ritkán...,fröjzötök,fröjöztök,cselekszik,-zik,1,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,ruslok,ruslom,left,8.3407,0,19,19,83,1,84,ruslik,ruslasz,NA,NA,Te bizony sokat ruslasz.,Én is sokat...,ruslok,ruslom,lakik,-lik,1,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,töglenek,tögöznek,left,4.3336,0,20,20,156,1,103,töglik / tögözik,"töglik, tögözni",nek,NA,"János imád tögözni, ezért sokat töglik.",Ők ritkán...,töglenek,tögöznek,cselekszik,-lik,1,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,ítensban,ítensben,right,7.9606,0,21,21,50,1,105,ítens,ítens,ban,e,Ez itt egy ítens.,Ott vagyunk a...,ítensben,ítensban,dzsungel,NA,NA,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,bribékszetek,bribékedtek,right,7.7172,0,22,22,141,1,88,bribékszik / bribékedik,"bribékszik, bribékedni",tek,NA,"János imád bribékedni, ezért sokat bribékszik.",Ti ritkán...,bribékszetek,bribékedtek,cselekszik,-szik,2,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,fröjözünk,fröjlünk,right,10.3505,0,23,23,117,1,64,fröjlik / fröjözik,"fröjlik, fröjözni",ünk,NA,"János imád fröjözni, ezért sokat fröjlik.",Mi ritkán...,fröjlünk,fröjözünk,cselekszik,-lik,1,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,ronvetnek,ronvetnak,left,4.4069,0,24,24,9,1,64,ronvet,ronvet,nak,e,Ez itt egy ronvet.,Elneveztem a kutyámat...,ronvetnek,ronvetnak,dzsungel,NA,NA,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,tumélynél,tumélynál,right,9.2035,0,25,25,28,1,83,tumély,tumély,nál,é,Ez itt egy tumély.,Nincs is jobb egy jó...,tumélynél,tumélynál,dzsungel,NA,NA,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,metégednek,metégszenek,left,7.0918,0,26,26,112,1,59,metégszik / metégedik,"metégszik, metégedni",nek,NA,"János imád metégedni, ezért sokat metégszik.",Ők ritkán...,metégszenek,metégednek,cselekszik,-szik,2,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,spöklünk,spöközünk,left,3.8051,0,27,27,130,1,77,spöklik / spöközik,"spöklik, spöközni",ünk,NA,"János imád spöközni, ezért sokat spöklik.",Mi ritkán...,spöklünk,spöközünk,cselekszik,-lik,1,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,sprízemnél,sprízemnál,left,2.5508,0,28,28,22,1,77,sprízem,sprízem,nál,e,Ez itt egy sprízem.,Nincs is jobb egy jó...,sprízemnél,sprízemnál,dzsungel,NA,NA,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,floglom,floglok,right,19.6382,0,29,29,92,1,93,floglik,floglasz,NA,NA,Te bizony sokat floglasz.,Én is sokat...,floglok,floglom,lakik,-lik,1,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,fájézben,fájézban,right,7.3503,0,30,30,7,1,62,fájéz,fájéz,ban,é,Ez itt egy fájéz.,Ott vagyunk a...,fájézben,fájézban,dzsungel,NA,NA,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,dárakszunk,dárakodunk,right,8.5741,0,31,31,126,1,73,dárakszik / dárakodik,"dárakszik, dárakodni",ünk,NA,"János imád dárakodni, ezért sokat dárakszik.",Mi ritkán...,dárakszunk,dárakodunk,cselekszik,-szik,2,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,míjzunk,míjozunk,left,5.539,0,32,32,114,1,61,míjzik / míjozik,"míjzik, míjozni",ünk,NA,"János imád míjozni, ezért sokat míjzik.",Mi ritkán...,míjzunk,míjozunk,cselekszik,-zik,1,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,flibekszem,flibekszek,left,6.8672,0,33,33,93,1,94,flibekszik,flibekszel,NA,NA,Te bizony sokat flibekszel.,Én is sokat...,flibekszek,flibekszem,lakik,-szik,2,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,sprebzenek,sprebeznek,right,5.5397,0,34,34,139,1,86,sprebzik / sprebezik,"sprebzik, sprebezni",nek,NA,"János imád sprebezni, ezért sokat sprebzik.",Ők ritkán...,sprebzenek,sprebeznek,cselekszik,-zik,1,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,ribzok,ribzom,left,6.3002,0,35,35,58,1,59,ribzik,ribzol,NA,NA,Te bizony sokat ribzol.,Én is sokat...,ribzok,ribzom,lakik,-zik,1,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,drojzunk,drojozunk,left,4.2344,0,36,36,140,1,87,drojzik / drojozik,"drojzik, drojozni",ünk,NA,"János imád drojozni, ezért sokat drojzik.",Mi ritkán...,drojzunk,drojozunk,cselekszik,-zik,1,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,sponyoznak,sponylanak,right,10.9336,0,37,37,125,1,72,sponylik / sponyozik,"sponylik, sponyozni",nek,NA,"János imád sponyozni, ezért sokat sponylik.",Ők ritkán...,sponylanak,sponyoznak,cselekszik,-lik,1,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,plugzok,plugzom,right,7.8362,0,38,38,60,1,61,plugzik,plugzol,NA,NA,Te bizony sokat plugzol.,Én is sokat...,plugzok,plugzom,lakik,-zik,1,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,fligzom,fligzok,left,5.0565,0,39,39,103,1,104,fligzik,fligzol,NA,NA,Te bizony sokat fligzol.,Én is sokat...,fligzok,fligzom,lakik,-zik,1,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,péleslem,péleslek,right,5.3595,0,40,40,73,1,74,péleslik,péleslesz,NA,NA,Te bizony sokat péleslesz.,Én is sokat...,péleslek,péleslem,lakik,-lik,2,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,jonylom,jonylok,right,4.105,0,41,41,55,1,56,jonylik,jonylasz,NA,NA,Te bizony sokat jonylasz.,Én is sokat...,jonylok,jonylom,lakik,-lik,1,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,szirlok,szirlom,left,10.8006,0,42,42,62,1,63,szirlik,szirlasz,NA,NA,Te bizony sokat szirlasz.,Én is sokat...,szirlok,szirlom,lakik,-lik,1,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,lijeznak,lijeznek,right,3.1839,0,43,43,40,1,95,lijez,lijez,nak,e,Ez itt egy lijez.,Elneveztem a kutyámat...,lijeznek,lijeznak,dzsungel,NA,NA,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,tiregzek,tiregzem,left,16.8559,0,44,44,64,1,65,tiregzik,tiregzel,NA,NA,Te bizony sokat tiregzel.,Én is sokat...,tiregzek,tiregzem,lakik,-zik,2,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,prohódzom,prohódzok,right,7.0007,0,45,45,66,1,67,prohódzik,prohódzol,NA,NA,Te bizony sokat prohódzol.,Én is sokat...,prohódzok,prohódzom,lakik,-zik,2,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,lingéknál,lingéknél,right,9.7192,0,46,46,32,1,87,lingék,lingék,nál,é,Ez itt egy lingék.,Nincs is jobb egy jó...,lingéknél,lingéknál,dzsungel,NA,NA,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,ribegzek,ribegzem,right,14.9187,0,47,47,63,1,64,ribegzik,ribegzel,NA,NA,Te bizony sokat ribegzel.,Én is sokat...,ribegzek,ribegzem,lakik,-zik,2,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,ikszertban,ikszertben,right,5.3523,0,48,48,19,1,74,ikszert,ikszert,ban,e,Ez itt egy ikszert.,Ott vagyunk a...,ikszertben,ikszertban,dzsungel,NA,NA,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,tosélyben,tosélyban,right,3.5735,0,49,49,25,1,80,tosély,tosély,ban,é,Ez itt egy tosély.,Ott vagyunk a...,tosélyben,tosélyban,dzsungel,NA,NA,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,nidétban,nidétben,right,2.851,0,50,50,39,1,94,nidét,nidét,ban,é,Ez itt egy nidét.,Ott vagyunk a...,nidétben,nidétban,dzsungel,NA,NA,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,posoztok,poslotok,right,4.2842,0,51,51,121,1,68,poslik / posozik,"poslik, posozni",tek,NA,"János imád posozni, ezért sokat poslik.",Ti ritkán...,poslotok,posoztok,cselekszik,-lik,1,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,livénylünk,livényezünk,left,4.8685,0,52,52,128,1,75,livénylik / livényezik,"livénylik, livényezni",ünk,NA,"János imád livényezni, ezért sokat livénylik.",Mi ritkán...,livénylünk,livényezünk,cselekszik,-lik,2,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,friszlom,friszlok,right,4.8672,0,53,53,97,1,98,friszlik,friszlasz,NA,NA,Te bizony sokat friszlasz.,Én is sokat...,friszlok,friszlom,lakik,-lik,1,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,tribejletek,tribejeztek,right,15.5883,0,54,54,132,1,79,tribejlik / tribejezik,"tribejlik, tribejezni",tek,NA,"János imád tribejezni, ezért sokat tribejlik.",Ti ritkán...,tribejletek,tribejeztek,cselekszik,-lik,2,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,spiharzotok,spiharoztok,right,6.5005,0,55,55,127,1,74,spiharzik / spiharozik,"spiharzik, spiharozni",tek,NA,"János imád spiharozni, ezért sokat spiharzik.",Ti ritkán...,spiharzotok,spiharoztok,cselekszik,-zik,2,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,juszlok,juszlom,left,8.8929,0,56,56,79,1,80,juszlik,juszlasz,NA,NA,Te bizony sokat juszlasz.,Én is sokat...,juszlok,juszlom,lakik,-lik,1,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,pribemlem,pribemlek,left,8.7508,0,57,57,107,1,108,pribemlik,pribemlesz,NA,NA,Te bizony sokat pribemlesz.,Én is sokat...,pribemlek,pribemlem,lakik,-lik,2,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,frodlok,frodlom,left,3.501,0,58,58,61,1,62,frodlik,frodlasz,NA,NA,Te bizony sokat frodlasz.,Én is sokat...,frodlok,frodlom,lakik,-lik,1,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,nyábétben,nyábétban,right,4.8704,0,59,59,21,1,76,nyábét,nyábét,ban,é,Ez itt egy nyábét.,Ott vagyunk a...,nyábétben,nyábétban,dzsungel,NA,NA,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,frálaslanak,frálasoznak,left,6.5361,0,60,60,110,1,57,frálaslik / frálasozik,"frálaslik, frálasozni",nek,NA,"János imád frálasozni, ezért sokat frálaslik.",Ők ritkán...,frálaslanak,frálasoznak,cselekszik,-lik,2,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,flehékszek,flehékszem,right,10.0509,0,61,61,77,1,78,flehékszik,flehékszel,NA,NA,Te bizony sokat flehékszel.,Én is sokat...,flehékszek,flehékszem,lakik,-szik,2,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,csintékben,csintékban,left,6.5839,0,62,62,23,1,78,csinték,csinték,ban,é,Ez itt egy csinték.,Ott vagyunk a...,csintékben,csintékban,dzsungel,NA,NA,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,spivélnak,spivélnek,right,4.2343,0,63,63,27,1,82,spivél,spivél,nak,é,Ez itt egy spivél.,Elneveztem a kutyámat...,spivélnek,spivélnak,dzsungel,NA,NA,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,klazérben,klazérban,right,2.7847,0,64,64,51,1,106,klazér,klazér,ban,é,Ez itt egy klazér.,Ott vagyunk a...,klazérben,klazérban,dzsungel,NA,NA,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,csubozunk,csubzunk,right,4.3843,0,65,65,111,1,58,csubzik / csubozik,"csubzik, csubozni",ünk,NA,"János imád csubozni, ezért sokat csubzik.",Mi ritkán...,csubzunk,csubozunk,cselekszik,-zik,1,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,zutennál,zutennél,right,18.7168,0,66,66,43,1,98,zuten,zuten,nál,e,Ez itt egy zuten.,Nincs is jobb egy jó...,zutennél,zutennál,dzsungel,NA,NA,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,fréslünk,frésezünk,left,6.2014,0,67,67,138,1,85,fréslik / frésezik,"fréslik, frésezni",ünk,NA,"János imád frésezni, ezért sokat fréslik.",Mi ritkán...,fréslünk,frésezünk,cselekszik,-lik,1,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,klajrénnak,klajrénnek,left,10.5086,0,68,68,41,1,96,klajrén,klajrén,nak,é,Ez itt egy klajrén.,Elneveztem a kutyámat...,klajrénnek,klajrénnak,dzsungel,NA,NA,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,garcépnél,garcépnál,right,3.6422,0,69,69,38,1,93,garcép,garcép,nál,é,Ez itt egy garcép.,Nincs is jobb egy jó...,garcépnél,garcépnál,dzsungel,NA,NA,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,fivénylem,fivénylek,right,6.3413,0,70,70,78,1,79,fivénylik,fivénylesz,NA,NA,Te bizony sokat fivénylesz.,Én is sokat...,fivénylek,fivénylem,lakik,-lik,2,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,molszotok,molodtok,left,6.2007,0,71,71,142,1,89,molszik / molodik,"molszik, molodni",tek,NA,"János imád molodni, ezért sokat molszik.",Ti ritkán...,molszotok,molodtok,cselekszik,-szik,1,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,zsigénnél,zsigénnál,left,2.6868,0,72,72,12,1,67,zsigén,zsigén,nál,é,Ez itt egy zsigén.,Nincs is jobb egy jó...,zsigénnél,zsigénnál,dzsungel,NA,NA,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,sporzemnek,sporzemnak,left,3.868,0,73,73,26,1,81,sporzem,sporzem,nak,e,Ez itt egy sporzem.,Elneveztem a kutyámat...,sporzemnek,sporzemnak,dzsungel,NA,NA,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,líroznak,lírlanak,right,5.9392,0,74,74,115,1,62,lírlik / lírozik,"lírlik, lírozni",nek,NA,"János imád lírozni, ezért sokat lírlik.",Ők ritkán...,lírlanak,líroznak,cselekszik,-lik,1,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
,,,,,,,,,,,,,,,,,prilepedünk,prilepszünk,right,5.5008,0,75,75,161,1,108,prilepszik / prilepedik,"prilepszik, prilepedni",ünk,NA,"János imád prilepedni, ezért sokat prilepszik.",Mi ritkán...,prilepszünk,prilepedünk,cselekszik,-szik,2,PR2057,2001,nő,nem,2022-04-14_15h31.23.031,hesp_baseline,2021.2.3,Win32,60.0132029
