dat_id	record_date	part_id	part_gender	part_yob	part_edu	list_number	trial_kind	trial_index	stimulus	choice1	choice2	response	response_string	esp_response	esp_match	rt	time_elapsed	file_name	variation	column	base	log_odds	variant1	variant2	nsyl	suffix	sample_number	word_rank	top_20	bottom_20	reg_rate	reg_dist	picked_left	picked_v1	esp_v1	picked_majority
hungarian-esp_esp_participant_SESSION_2022-11-19_17h13.08.174.csv	2022-11-19T17:13:00Z	DR1GOX	nő	2001	15	4	posttest trial	134	Te bizony sokat trádlasz. Én is sokat...	trádlom	trádlok	1	trádlok	NA	NA	18251	855578	lakok_2_high_reversed	lakok/lakom	29	trádlik	0.4353180712578455	trádlok	trádlom	1	NA	2	24	FALSE	FALSE	low	typical	FALSE	TRUE	NA	NA
hungarian-esp_esp_participant_SESSION_2022-11-19_17h13.08.174.csv	2022-11-19T17:13:00Z	DR1GOX	nő	2001	15	4	posttest trial	135	Te bizony sokat tragzol. Én is sokat...	tragzom	tragzok	0	tragzom	NA	NA	9941	866030	lakok_2_high_reversed	lakok/lakom	29	tragzik	-0.06899287148695143	tragzok	tragzom	1	NA	2	36	FALSE	FALSE	low	typical	TRUE	FALSE	NA	NA
hungarian-esp_esp_participant_SESSION_2022-11-19_17h13.08.174.csv	2022-11-19T17:13:00Z	DR1GOX	nő	2001	15	4	posttest trial	136	Te bizony sokat flehénylesz. Én is sokat...	flehénylek	flehénylem	1	flehénylem	NA	NA	21677	888225	lakok_2_high_reversed	lakok/lakom	29	flehénylik	1.5686159179138452	flehénylek	flehénylem	2	NA	2	4	TRUE	FALSE	low	typical	FALSE	FALSE	NA	NA
hungarian-esp_esp_participant_SESSION_2022-11-19_17h13.08.174.csv	2022-11-19T17:13:00Z	DR1GOX	nő	2001	15	4	posttest trial	138	Te bizony sokat trehégszel. Én is sokat...	trehégszek	trehégszem	1	trehégszem	NA	NA	18059	912745	lakok_2_high_reversed	lakok/lakom	29	trehégszik	-0.7472144018302211	trehégszek	trehégszem	2	NA	2	51	FALSE	TRUE	low	typical	FALSE	FALSE	NA	NA
hungarian-esp_esp_participant_SESSION_2022-11-19_17h13.08.174.csv	2022-11-19T17:13:00Z	DR1GOX	nő	2001	15	4	posttest trial	141	Te bizony sokat narádzol. Én is sokat...	narádzom	narádzok	1	narádzok	NA	NA	31102	951467	lakok_2_high_reversed	lakok/lakom	29	narádzik	-0.6418538861723948	narádzok	narádzom	2	NA	2	50	FALSE	TRUE	low	typical	FALSE	TRUE	NA	NA
hungarian-esp_esp_participant_SESSION_2022-11-19_17h13.08.174.csv	2022-11-19T17:13:00Z	DR1GOX	nő	2001	15	4	posttest trial	143	Te bizony sokat frodlasz. Én is sokat...	frodlok	frodlom	0	frodlok	NA	NA	51170	1007473	lakok_2_high_reversed	lakok/lakom	29	frodlik	0.7419373447293773	frodlok	frodlom	1	NA	2	17	FALSE	FALSE	low	typical	TRUE	TRUE	NA	NA
hungarian-esp_esp_participant_SESSION_2022-11-19_17h13.08.174.csv	2022-11-19T17:13:00Z	DR1GOX	nő	2001	15	4	posttest trial	144	Te bizony sokat spüjzöl. Én is sokat...	spüjzöm	spüjzök	1	spüjzök	NA	NA	13273	1021261	lakok_2_high_reversed	lakok/lakom	29	spüjzik	0.8938178760220965	spüjzök	spüjzöm	1	NA	2	13	TRUE	FALSE	low	typical	FALSE	TRUE	NA	NA
hungarian-esp_esp_participant_SESSION_2022-11-19_17h13.08.174.csv	2022-11-19T17:13:00Z	DR1GOX	nő	2001	15	4	posttest trial	157	Te bizony sokat brobódzol. Én is sokat...	brobódzok	brobódzom	1	brobódzom	NA	NA	12947	1081625	lakok_2_high_reversed	lakok/lakom	29	brobódzik	-0.6418538861723948	brobódzok	brobódzom	2	NA	2	49	FALSE	TRUE	low	typical	FALSE	FALSE	NA	NA
hungarian-esp_esp_participant_SESSION_2022-11-19_19h29.23.567.csv	2022-11-19T19:29:00Z	NIASI9	férfi	2000	15	9	esp trial	17	Te bizony sokat spatszol. Én is sokat...	spatszok	spatszom	1	spatszom	spatszom	TRUE	11513	201213	lakok_3_high_typical	lakok/lakom	34	spatszik	-0.3483066942682157	spatszok	spatszom	1	NA	3	43	FALSE	TRUE	high	typical	FALSE	FALSE	FALSE	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_19h29.23.567.csv	2022-11-19T19:29:00Z	NIASI9	férfi	2000	15	1	posttest trial	153	Te bizony sokat fretszel. Én is sokat...	fretszem	fretszek	1	fretszek	NA	NA	8451	803051	lakok_1_high_typical	lakok/lakom	26	fretszik	0	fretszek	fretszem	1	NA	1	33	FALSE	FALSE	high	typical	FALSE	TRUE	NA	NA
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	11	Te bizony sokat spatszol. Én is sokat...	spatszok	spatszom	1	spatszom	spatszok	FALSE	9215	324016	lakok_3_high_reversed	lakok/lakom	33	spatszik	-0.3483066942682157	spatszok	spatszom	1	NA	3	43	FALSE	TRUE	high	reversed	FALSE	FALSE	TRUE	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	13	Te bizony sokat plágadzol. Én is sokat...	plágadzom	plágadzok	1	plágadzok	plágadzok	TRUE	4042	332260	lakok_3_high_reversed	lakok/lakom	33	plágadzik	-0.4353180712578455	plágadzok	plágadzom	2	NA	3	44	FALSE	TRUE	high	reversed	FALSE	TRUE	TRUE	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	15	Te bizony sokat praslasz. Én is sokat...	praslom	praslok	1	praslok	praslom	FALSE	4340	340645	lakok_3_high_reversed	lakok/lakom	33	praslik	1.4271163556401458	praslok	praslom	1	NA	3	5	TRUE	FALSE	high	reversed	FALSE	TRUE	FALSE	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	17	Te bizony sokat gilárzol. Én is sokat...	gilárzom	gilárzok	0	gilárzom	gilárzok	FALSE	8093	352780	lakok_3_high_reversed	lakok/lakom	33	gilárzik	-0.8938178760220964	gilárzok	gilárzom	2	NA	3	52	FALSE	TRUE	high	reversed	TRUE	FALSE	TRUE	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	19	Te bizony sokat táklasz. Én is sokat...	táklok	táklom	0	táklok	táklok	TRUE	2754	361047	lakok_3_high_reversed	lakok/lakom	33	táklik	-0.2876820724517809	táklok	táklom	1	NA	3	41	FALSE	TRUE	high	reversed	TRUE	TRUE	TRUE	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	21	Te bizony sokat zödlesz. Én is sokat...	zödlöm	zödlök	1	zödlök	zödlöm	FALSE	4362	369457	lakok_3_high_reversed	lakok/lakom	33	zödlik	0.7472144018302211	zödlök	zödlöm	1	NA	3	15	TRUE	FALSE	high	reversed	FALSE	TRUE	FALSE	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	23	Te bizony sokat drügzöl. Én is sokat...	drügzöm	drügzök	0	drügzöm	drügzök	FALSE	4343	377834	lakok_3_high_reversed	lakok/lakom	33	drügzik	0.06899287148695142	drügzök	drügzöm	1	NA	3	29	FALSE	FALSE	high	reversed	TRUE	FALSE	TRUE	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	25	Te bizony sokat ibáglasz. Én is sokat...	ibáglom	ibáglok	0	ibáglom	ibáglok	FALSE	5439	387328	lakok_3_high_reversed	lakok/lakom	33	ibáglik	0.6418538861723947	ibáglok	ibáglom	2	NA	3	18	FALSE	FALSE	high	reversed	TRUE	FALSE	TRUE	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	27	Te bizony sokat brarlasz. Én is sokat...	brarlok	brarlom	0	brarlok	brarlom	FALSE	6029	397398	lakok_3_high_reversed	lakok/lakom	33	brarlik	1.1451323043030026	brarlok	brarlom	1	NA	3	7	TRUE	FALSE	high	reversed	TRUE	TRUE	FALSE	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	29	Te bizony sokat féjzel. Én is sokat...	féjzek	féjzem	0	féjzek	féjzek	TRUE	5267	406700	lakok_3_high_reversed	lakok/lakom	33	féjzik	0.4353180712578455	féjzek	féjzem	1	NA	3	22	FALSE	FALSE	high	reversed	TRUE	TRUE	TRUE	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	31	Te bizony sokat floglasz. Én is sokat...	floglom	floglok	1	floglok	floglok	TRUE	3558	414964	lakok_3_high_reversed	lakok/lakom	33	floglik	0.4595323293784402	floglok	floglom	1	NA	3	21	FALSE	FALSE	high	reversed	FALSE	TRUE	TRUE	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	33	Te bizony sokat péleslesz. Én is sokat...	péleslek	péleslem	1	péleslem	péleslek	FALSE	2947	423223	lakok_3_high_reversed	lakok/lakom	33	péleslik	0.7419373447293773	péleslek	péleslem	2	NA	3	17	FALSE	FALSE	high	reversed	FALSE	FALSE	TRUE	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	35	Te bizony sokat spüszlesz. Én is sokat...	spüszlök	spüszlöm	1	spüszlöm	spüszlök	FALSE	4128	431478	lakok_3_high_reversed	lakok/lakom	33	spüszlik	0.14310084364067324	spüszlök	spüszlöm	1	NA	3	28	FALSE	FALSE	high	reversed	FALSE	FALSE	TRUE	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	37	Te bizony sokat sprálszol. Én is sokat...	sprálszok	sprálszom	1	sprálszom	sprálszok	FALSE	6048	441566	lakok_3_high_reversed	lakok/lakom	33	sprálszik	-0.2876820724517809	sprálszok	sprálszom	1	NA	3	40	FALSE	TRUE	high	reversed	FALSE	FALSE	TRUE	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	39	Te bizony sokat sprédlesz. Én is sokat...	sprédlek	sprédlem	1	sprédlem	sprédlem	TRUE	4855	450470	lakok_3_high_reversed	lakok/lakom	33	sprédlik	2.159484249353372	sprédlek	sprédlem	1	NA	3	1	TRUE	FALSE	high	reversed	FALSE	FALSE	FALSE	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	41	Te bizony sokat mékszel. Én is sokat...	mékszem	mékszek	0	mékszem	mékszek	FALSE	5945	460442	lakok_3_high_reversed	lakok/lakom	33	mékszik	-0.1431008436406733	mékszek	mékszem	1	NA	3	36	FALSE	FALSE	high	reversed	TRUE	FALSE	TRUE	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	43	Te bizony sokat frágapszol. Én is sokat...	frágapszok	frágapszom	1	frágapszom	frágapszok	FALSE	5855	470345	lakok_3_high_reversed	lakok/lakom	33	frágapszik	-0.3483066942682157	frágapszok	frágapszom	2	NA	3	42	FALSE	TRUE	high	reversed	FALSE	FALSE	TRUE	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	45	Te bizony sokat fliraklasz. Én is sokat...	fliraklom	fliraklok	1	fliraklok	fliraklok	TRUE	5030	479417	lakok_3_high_reversed	lakok/lakom	33	fliraklik	0	fliraklok	fliraklom	2	NA	3	32	FALSE	FALSE	high	reversed	FALSE	TRUE	TRUE	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	47	Te bizony sokat lihadzol. Én is sokat...	lihadzok	lihadzom	0	lihadzok	lihadzok	TRUE	4693	488162	lakok_3_high_reversed	lakok/lakom	33	lihadzik	0.1941560144409574	lihadzok	lihadzom	2	NA	3	27	FALSE	FALSE	high	reversed	TRUE	TRUE	TRUE	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	49	Te bizony sokat gerénylesz. Én is sokat...	gerénylem	gerénylek	0	gerénylem	gerénylem	TRUE	5274	497474	lakok_3_high_reversed	lakok/lakom	33	gerénylik	1.791759469228055	gerénylek	gerénylem	2	NA	3	2	TRUE	FALSE	high	reversed	TRUE	FALSE	FALSE	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	51	Te bizony sokat klidlasz. Én is sokat...	klidlok	klidlom	1	klidlom	klidlom	TRUE	6561	508079	lakok_3_high_reversed	lakok/lakom	33	klidlik	0.8938178760220965	klidlok	klidlom	1	NA	3	12	TRUE	FALSE	high	reversed	FALSE	FALSE	FALSE	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	53	Te bizony sokat spélszel. Én is sokat...	spélszek	spélszem	0	spélszek	spélszek	TRUE	9046	521169	lakok_3_high_reversed	lakok/lakom	33	spélszik	0.3483066942682158	spélszek	spélszem	1	NA	3	25	FALSE	FALSE	high	reversed	TRUE	TRUE	TRUE	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	55	Te bizony sokat sztruglasz. Én is sokat...	sztruglom	sztruglok	0	sztruglom	sztruglok	FALSE	8641	533861	lakok_3_high_reversed	lakok/lakom	33	sztruglik	0.4353180712578455	sztruglok	sztruglom	1	NA	3	23	FALSE	FALSE	high	reversed	TRUE	FALSE	TRUE	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	57	Te bizony sokat spírzol. Én is sokat...	spírzok	spírzom	1	spírzom	spírzok	FALSE	5308	543239	lakok_3_high_reversed	lakok/lakom	33	spírzik	0	spírzok	spírzom	1	NA	3	34	FALSE	FALSE	high	reversed	FALSE	FALSE	TRUE	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	59	Te bizony sokat friszlasz. Én is sokat...	friszlok	friszlom	1	friszlom	friszlok	FALSE	5713	552990	lakok_3_high_reversed	lakok/lakom	33	friszlik	0.06453852113757116	friszlok	friszlom	1	NA	3	31	FALSE	FALSE	high	reversed	FALSE	FALSE	TRUE	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	61	Te bizony sokat flibekszel. Én is sokat...	flibekszem	flibekszek	0	flibekszem	flibekszek	FALSE	2421	561236	lakok_3_high_reversed	lakok/lakom	33	flibekszik	-0.4595323293784402	flibekszek	flibekszem	2	NA	3	45	FALSE	TRUE	high	reversed	TRUE	FALSE	TRUE	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	63	Te bizony sokat prihekszel. Én is sokat...	prihekszek	prihekszem	0	prihekszek	prihekszek	TRUE	4556	569842	lakok_3_high_reversed	lakok/lakom	33	prihekszik	-0.1941560144409575	prihekszek	prihekszem	2	NA	3	37	FALSE	FALSE	high	reversed	TRUE	TRUE	TRUE	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	65	Te bizony sokat huklasz. Én is sokat...	huklom	huklok	0	huklom	huklok	FALSE	2227	578101	lakok_3_high_reversed	lakok/lakom	33	huklik	-0.06899287148695143	huklok	huklom	1	NA	3	35	FALSE	FALSE	high	reversed	TRUE	FALSE	TRUE	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	67	Te bizony sokat fivénylesz. Én is sokat...	fivénylek	fivénylem	0	fivénylek	fivénylek	TRUE	4103	586355	lakok_3_high_reversed	lakok/lakom	33	fivénylik	0.7419373447293773	fivénylek	fivénylem	2	NA	3	16	FALSE	FALSE	high	reversed	TRUE	TRUE	TRUE	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	69	Te bizony sokat flözlesz. Én is sokat...	flözlök	flözlöm	1	flözlöm	flözlöm	TRUE	3968	594608	lakok_3_high_reversed	lakok/lakom	33	flözlik	0.965080896043587	flözlök	flözlöm	1	NA	3	9	TRUE	FALSE	high	reversed	FALSE	FALSE	FALSE	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	71	Te bizony sokat szűslesz. Én is sokat...	szűslök	szűslöm	0	szűslök	szűslöm	FALSE	3370	602866	lakok_3_high_reversed	lakok/lakom	33	szűslik	0.8938178760220965	szűslök	szűslöm	1	NA	3	13	TRUE	FALSE	high	reversed	TRUE	TRUE	FALSE	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	73	Te bizony sokat plövőrzöl. Én is sokat...	plövőrzöm	plövőrzök	0	plövőrzöm	plövőrzök	FALSE	2774	611125	lakok_3_high_reversed	lakok/lakom	33	plövőrzik	0.06899287148695142	plövőrzök	plövőrzöm	2	NA	3	30	FALSE	FALSE	high	reversed	TRUE	FALSE	TRUE	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	75	Te bizony sokat frivajlasz. Én is sokat...	frivajlom	frivajlok	1	frivajlok	frivajlom	FALSE	4619	619789	lakok_3_high_reversed	lakok/lakom	33	frivajlik	1.2992829841302609	frivajlok	frivajlom	2	NA	3	6	TRUE	FALSE	high	reversed	FALSE	TRUE	FALSE	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	77	Te bizony sokat vűjlesz. Én is sokat...	vűjlöm	vűjlök	0	vűjlöm	vűjlöm	TRUE	3536	628051	lakok_3_high_reversed	lakok/lakom	33	vűjlik	1.0986122886681098	vűjlök	vűjlöm	1	NA	3	8	TRUE	FALSE	high	reversed	TRUE	FALSE	FALSE	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	79	Te bizony sokat prohódzol. Én is sokat...	prohódzok	prohódzom	0	prohódzok	prohódzok	TRUE	2934	636292	lakok_3_high_reversed	lakok/lakom	33	prohódzik	-1.0560526742493137	prohódzok	prohódzom	2	NA	3	54	FALSE	TRUE	high	reversed	TRUE	TRUE	TRUE	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	81	Te bizony sokat aglasz. Én is sokat...	aglok	aglom	0	aglok	aglok	TRUE	3677	644555	lakok_3_high_reversed	lakok/lakom	33	aglik	-0.2076393647782445	aglok	aglom	1	NA	3	38	FALSE	FALSE	high	reversed	TRUE	TRUE	TRUE	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	83	Te bizony sokat klárzol. Én is sokat...	klárzok	klárzom	1	klárzom	klárzok	FALSE	2550	652798	lakok_3_high_reversed	lakok/lakom	33	klárzik	0	klárzok	klárzom	1	NA	3	33	FALSE	FALSE	high	reversed	FALSE	FALSE	TRUE	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	85	Te bizony sokat fligzol. Én is sokat...	fligzom	fligzok	1	fligzok	fligzok	TRUE	2256	661054	lakok_3_high_reversed	lakok/lakom	33	fligzik	-0.5978370007556204	fligzok	fligzom	1	NA	3	48	FALSE	TRUE	high	reversed	FALSE	TRUE	TRUE	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	87	Te bizony sokat gyibakszol. Én is sokat...	gyibakszok	gyibakszom	1	gyibakszom	gyibakszok	FALSE	2163	669312	lakok_3_high_reversed	lakok/lakom	33	gyibakszik	-0.587786664902119	gyibakszok	gyibakszom	2	NA	3	46	FALSE	TRUE	high	reversed	FALSE	FALSE	TRUE	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	89	Te bizony sokat vihepszel. Én is sokat...	vihepszek	vihepszem	1	vihepszem	vihepszek	FALSE	1933	677539	lakok_3_high_reversed	lakok/lakom	33	vihepszik	-0.7472144018302211	vihepszek	vihepszem	2	NA	3	51	FALSE	TRUE	high	reversed	FALSE	FALSE	TRUE	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-19_20h20.07.908.csv	2022-11-19T20:20:00Z	fmgttz	nő	1998	16	8	esp trial	91	Te bizony sokat gyivádzol. Én is sokat...	gyivádzom	gyivádzok	1	gyivádzok	gyivádzok	TRUE	3019	685796	lakok_3_high_reversed	lakok/lakom	33	gyivádzik	-0.6418538861723948	gyivádzok	gyivádzom	2	NA	3	49	FALSE	TRUE	high	reversed	FALSE	TRUE	TRUE	TRUE
